,,,,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx
column,row,X,Y,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Layer 8,Layer 9,Layer 10,Layer 11,Layer 12,Layer 13,Layer 14,Layer 15,Layer 16,Layer 17,Layer 18,Layer 19,Layer 20,Layer 21,Layer 22,Layer 23,Layer 24,Layer 25,Layer 26,Layer 27,Layer 28,Layer 29,Layer 30,Layer 31,Layer 32,Layer 33,Layer 34,Layer 35,Layer 36,Layer 37,Layer 38,Layer 39,Layer 40,Layer 41,Layer 42,Layer 43,Layer 44
29,74,38.73,27.21,10.5512,10.6401,10.718,10.8381,11.0493,7.8437,6.87,7.3811,8.2454,10.4593,12.3377,10.9291,8.1985,10.5846,10.8806,11.3241,15.3495,26.7617,18.3744,21.3483,25.1532,23.1667,21.9434,19.4332,24.605,13.0033,5.0269,5.8571,7.3907,26.9646,25.4281,24.4993,23.4155,25.4932,44.4686,48.2563,48.3954,41.4509,45.4113,54.856,45.8304,51.4391,55.5896,57.8088
30,74,38.93,27.21,10.5512,10.6408,10.7195,10.8424,11.0623,7.8615,6.9109,7.4589,8.3043,10.5369,12.4444,11.0383,8.2845,10.6437,10.8984,11.3492,15.37,26.8104,18.4745,21.4632,25.2961,23.3026,22.0986,19.6089,24.7602,13.0763,5.0873,5.8875,7.3444,26.9633,25.4258,24.497,23.4155,25.502,44.4922,48.2841,48.4277,41.4614,45.427,54.8799,45.8367,51.4545,55.6344,57.8234
31,74,39.13,27.21,10.5512,10.6413,10.721,10.8461,11.0742,7.8816,6.9577,7.5432,8.358,10.6166,12.5529,11.15,8.3837,10.6995,10.9158,11.3803,15.3714,26.8562,18.5898,21.5761,25.448,23.4382,22.2528,19.8036,24.9192,13.1433,5.1536,5.9215,7.3004,26.9633,25.4234,24.4954,23.4155,25.5125,44.5117,48.3063,48.46,41.4728,45.4427,54.9014,45.8431,51.4664,55.678,57.8354
32,74,39.33,27.21,10.5512,10.642,10.7224,10.8501,11.0844,7.9041,7.0101,7.6339,8.4191,10.6975,12.6626,11.2638,8.4952,10.7516,10.9331,11.4176,15.3569,26.9007,18.719,21.6887,25.6085,23.5729,22.406,20.0163,25.0815,13.2046,5.2262,5.9593,7.259,26.9627,25.4217,24.4937,23.4161,25.5243,44.527,48.3241,48.4913,41.4862,45.4594,54.9217,45.8515,51.4735,55.7203,57.8474
33,74,39.53,27.21,10.5515,10.6425,10.7239,10.8538,11.0934,7.9289,7.0681,7.7313,8.4817,10.7794,12.7733,11.3798,8.6179,10.8,10.9502,11.4605,15.3297,26.9429,18.8623,21.8019,25.7759,23.7074,22.5582,20.2471,25.2478,13.2597,5.3049,6.0007,7.2198,26.9627,25.4199,24.4925,23.4171,25.5378,44.5383,48.3386,48.5215,41.4996,45.4772,54.9406,45.861,51.4759,55.7614,57.858
34,74,39.73,27.21,10.5515,10.6432,10.7254,10.8576,11.101,7.956,7.1314,7.8358,8.5462,10.8618,12.8841,11.4975,8.7503,10.8449,10.9671,11.5092,15.2944,26.9838,19.0193,21.9171,25.9498,23.841,22.7088,20.4953,25.417,13.3086,5.3896,6.0457,7.1833,26.9621,25.4181,24.492,23.4188,25.5531,44.5465,48.3475,48.5505,41.5149,45.4961,54.9584,45.8716,51.4735,55.8012,57.8687
35,74,39.93,27.21,10.5515,10.6437,10.7266,10.8611,11.1074,7.9852,7.1997,7.9468,8.6124,10.9442,12.9943,11.617,8.8905,10.8866,10.9838,11.5628,15.2547,27.0236,19.1895,22.0366,26.1291,23.9742,22.8583,20.7589,25.5896,13.3516,5.4805,6.0943,7.1493,26.9621,25.417,24.4914,23.4204,25.5696,44.5516,48.3519,48.5796,41.5311,45.5149,54.9735,45.8843,51.4688,55.8398,57.878
36,74,40.13,27.21,10.5515,10.6442,10.7281,10.8646,11.1126,8.0165,7.2728,8.0637,8.6803,11.0261,13.0147,11.7377,9.037,10.9253,11.0003,11.621,15.2133,27.0622,19.3715,22.1612,26.312,24.1065,23.0618,21.037,25.7652,13.3889,5.5774,6.1466,7.1178,26.9627,25.4164,24.4914,23.4225,25.5878,44.5527,48.353,48.6087,41.5483,45.5348,54.9887,45.8969,51.4593,55.8771,57.886
37,74,40.33,27.21,10.5515,10.645,10.7294,10.8681,11.1166,8.0496,7.3504,8.186,8.7499,11.1072,13.1112,11.8594,9.1887,10.9616,11.0168,11.683,15.1724,27.1015,19.5647,22.2928,26.498,24.2384,23.2142,21.3282,25.9426,13.42,5.6805,6.2025,7.0888,26.9627,25.4158,24.4914,23.4252,25.6073,44.5506,48.3497,48.6355,41.5675,45.5558,55.0014,45.9117,51.4451,55.9144,57.894
38,74,40.53,27.21,10.5517,10.6454,10.7308,10.8714,11.1195,8.0845,7.4325,8.3127,8.8209,11.1867,13.2058,11.9818,9.344,10.9952,11.0328,11.7483,15.1337,27.1402,19.7685,22.4313,26.6848,24.3693,23.3665,21.6309,26.1224,13.446,5.7893,6.2619,7.0624,26.9633,25.4158,24.492,23.4285,25.6285,44.5445,48.343,48.6624,41.5866,45.5768,55.0128,45.9276,51.4285,55.9492,57.8993
39,74,40.73,27.21,10.5517,10.6459,10.7321,10.8746,11.1213,8.1211,7.5185,8.4431,8.8935,11.264,13.2518,12.1044,9.5923,11.0269,11.049,11.8161,15.0978,27.1796,19.9813,22.5779,26.8722,24.5004,23.5187,21.9434,26.3041,13.4668,5.9038,6.3248,7.0387,26.9633,25.4158,24.4931,23.4317,25.651,44.5363,48.3319,48.6882,41.6077,45.5999,55.0229,45.9445,51.4084,55.9827,57.906
40,74,40.93,27.21,10.5517,10.6464,10.7333,10.8776,11.1223,8.1589,7.6084,8.5762,8.9673,11.339,13.3399,12.2271,9.7587,11.0567,11.0653,11.8859,15.0652,27.2197,20.2029,22.7323,27.0591,24.6311,23.6708,22.2635,26.4871,13.4823,6.024,6.3912,7.0175,26.9646,25.4158,24.4937,23.436,25.6746,44.524,48.3185,48.7129,41.6297,45.6219,55.0318,45.9625,51.3859,56.0149,57.91
41,74,41.13,27.21,10.5517,10.6472,10.7345,10.8806,11.1225,8.1983,7.702,8.7111,9.0424,11.4113,13.4244,12.3493,9.8984,11.0847,10.8037,11.9573,15.0364,27.2618,20.4317,22.8941,27.2442,24.7613,23.8234,22.5904,26.6713,13.4935,6.1494,6.4609,6.9988,26.9652,25.417,24.4954,23.4403,25.7,44.5086,48.3007,48.7376,41.6528,45.6461,55.0394,45.9816,51.361,56.0472,57.914
42,74,41.33,27.21,10.5517,10.6476,10.7358,10.8836,11.122,8.2386,7.7991,8.847,9.1185,11.4798,13.5047,12.4705,10.0625,11.1113,10.8187,12.0294,15.0111,27.3045,20.6663,23.0634,27.4267,24.8905,23.9758,22.9221,26.8555,13.5,6.2802,6.5341,6.9829,26.9658,25.4176,24.497,23.4452,25.7267,44.4901,48.2807,48.7611,41.6767,45.6703,55.0445,46.0017,51.3327,56.0769,57.9167
43,74,41.53,27.21,10.552,10.6481,10.737,10.8864,11.1207,8.2801,7.922,8.9083,9.2224,11.545,13.5807,12.5688,10.2255,11.1364,10.8344,12.1016,14.9894,27.3491,20.9066,23.2393,27.606,25.0204,24.1292,23.257,27.0404,13.5028,6.4157,6.6106,6.9694,26.9671,25.4187,24.4987,23.4506,25.7545,44.4686,48.2585,48.6008,41.7017,45.6955,55.0483,46.0239,51.3031,56.1066,57.9194
44,74,41.73,27.21,10.552,10.6486,10.7383,10.8891,11.1189,8.3223,8.0257,9.0389,9.3011,11.6063,13.6324,12.6848,10.3866,11.1605,10.8516,12.1737,14.9704,27.3958,21.1511,23.4214,27.7814,24.9203,24.2825,23.5941,27.2254,13.5012,6.5559,6.6903,6.9583,26.9683,25.4205,24.501,23.4565,25.7836,44.4441,48.2341,48.6221,41.7286,45.7218,55.0508,46.0462,51.2712,56.1337,57.9207
45,74,41.93,27.21,10.552,10.6491,10.7392,10.8917,11.1169,8.3653,8.1323,9.1684,9.38,11.6634,13.6951,12.7401,10.5454,11.1834,10.8701,12.2451,14.9542,27.4444,21.3985,23.6093,27.9527,25.0469,24.6271,23.9317,27.409,13.4963,6.7003,6.773,6.95,26.9696,25.4222,24.5033,23.4625,25.8139,44.4175,48.2063,48.6411,41.7555,45.7482,55.0521,46.0706,51.2382,56.1609,57.9207
46,74,42.13,27.21,10.552,10.6496,10.7405,10.8942,11.1141,8.4092,8.2411,9.2964,9.4594,11.768,13.7519,12.8503,10.7015,11.2056,10.8901,12.3153,14.9401,27.495,21.6488,23.802,28.1186,25.1735,24.7841,24.2685,27.592,13.4879,6.8488,6.8589,6.9439,26.9714,25.4246,24.5061,23.4695,25.8454,44.3878,48.1774,48.6602,41.7844,45.7756,55.0521,46.095,51.204,56.1867,57.9194
47,74,42.33,27.21,10.552,10.6501,10.7415,10.8964,11.1113,8.4534,8.3519,9.422,9.5388,11.8311,13.803,12.9576,10.8538,11.227,10.9117,12.3841,14.9281,27.5476,21.9005,23.9985,28.2796,25.3002,24.9404,24.6033,27.7731,13.4764,7.0009,6.9476,6.9404,26.9727,25.4269,24.5089,23.4765,25.8782,44.3561,48.1475,48.6781,41.8132,45.803,55.0495,46.1215,51.1686,56.2113,57.918
48,74,42.53,27.21,10.552,10.6506,10.7425,10.8989,11.1079,8.4985,8.4645,9.5452,9.6182,11.8901,13.8479,13.0615,10.9601,11.2477,10.9351,12.451,14.9171,27.6028,22.1531,24.1982,28.4357,25.4269,25.096,24.9358,27.9527,13.4615,7.1562,7.0392,6.9393,26.9745,25.4298,24.5117,23.4846,25.9122,44.3214,48.1154,48.6938,41.8441,45.8315,55.0457,46.1481,51.1321,56.2346,57.9154
49,74,42.73,27.21,10.5522,10.6511,10.7434,10.9009,11.1044,8.5441,8.5787,9.665,9.6976,11.9455,13.8868,13.1621,11.1026,11.2682,10.9601,12.5159,14.9075,27.6595,22.406,24.4013,28.5854,25.5543,25.2513,25.2641,28.1296,13.4442,7.3145,7.1335,6.941,26.9764,25.4328,24.5151,23.4927,25.9468,44.2847,48.0832,48.7106,41.8749,45.86,55.0407,46.1757,51.0956,56.2566,57.9127
50,74,42.93,27.21,10.5522,10.6516,10.7444,10.9032,11.1008,8.59,8.6939,9.7815,9.7765,11.997,13.9195,13.2591,11.2407,11.2882,10.9869,12.5784,14.8982,27.7181,22.6581,24.6056,28.7292,25.6811,25.492,25.5873,28.3044,13.4241,7.4752,7.2303,6.9453,26.9783,25.4363,24.5191,23.5014,25.9827,44.246,48.0489,48.7252,41.9077,45.8895,55.0343,46.2055,51.058,56.2774,57.9087
51,74,43.13,27.21,10.5522,10.6518,10.7454,10.9052,11.097,8.6364,8.8098,9.8938,9.8895,12.0449,13.9465,13.3519,11.374,11.3079,11.0155,12.6384,14.8893,27.7788,22.9089,24.8121,28.8665,25.808,25.6468,25.905,28.4757,13.4009,7.6379,7.3295,6.9522,26.9807,25.4398,24.523,23.5106,26.0192,44.2052,48.0147,48.7387,41.9415,45.9202,55.0267,46.2353,51.0216,56.2981,57.9034
52,74,43.33,27.21,10.5522,10.6523,10.7464,10.907,11.0931,8.6831,8.9261,10.0019,9.9709,12.0897,13.9677,13.4408,11.5023,11.328,11.0911,12.6956,14.8804,27.8416,23.1581,25.0186,28.9977,25.9349,25.8002,26.2158,28.6433,13.3756,7.8021,7.4309,6.962,26.9832,25.4439,24.527,23.5203,26.0564,44.1625,47.9804,48.751,41.9753,45.9509,55.0166,46.2662,50.984,56.3175,57.8967
53,74,43.53,27.21,10.5522,10.6528,10.7474,10.9087,11.089,8.7304,9.0424,10.1056,10.0502,12.1306,13.9834,13.5255,11.6256,11.3479,11.1197,12.7501,14.8708,27.9051,23.4047,25.2257,29.1228,26.0612,25.9522,26.52,28.808,13.3476,7.9677,7.5345,6.9744,26.9857,25.448,24.5309,23.5306,26.0948,44.1178,47.945,48.7634,42.0111,45.9826,55.0052,46.2982,50.9476,56.3357,57.89
54,74,43.73,27.21,10.5522,10.653,10.7482,10.9105,11.0849,8.7778,9.1585,10.2043,10.1334,12.169,13.9937,13.6061,11.7437,11.368,11.1502,12.8016,14.8609,27.9707,23.6491,25.4328,29.2411,26.1875,26.1026,26.816,28.9677,13.3169,8.1338,7.64,6.9893,26.9882,25.4527,24.5354,23.5409,26.1339,44.0721,47.9097,48.7735,42.0469,46.0144,54.9925,46.3312,50.9124,56.3539,57.8834
55,74,43.93,27.21,10.5522,10.6535,10.7491,10.9122,11.0809,8.8256,9.2735,10.298,10.2158,12.2043,13.9992,13.5967,11.8564,11.3887,11.1824,12.8497,14.8499,28.0371,23.8899,25.6386,29.3524,26.3138,26.2515,27.1034,29.1235,13.2838,8.3003,7.7472,7.0069,26.9907,25.4574,24.5405,23.5523,26.1736,44.0244,47.8744,48.7836,42.0837,46.0473,54.9786,46.3643,50.8761,56.3707,57.8754
56,74,44.13,27.21,10.5525,10.654,10.7499,10.9137,11.0768,8.8739,9.3876,10.3864,10.298,12.237,14.0002,13.6695,11.9642,11.4097,11.2159,12.8951,14.8383,28.105,24.1276,25.843,29.458,26.4389,26.3988,27.3825,29.2748,13.2484,8.4665,7.856,7.0272,26.9938,25.4627,24.5456,23.5643,26.214,43.9748,47.8403,48.7926,42.1215,46.0801,54.9634,46.3985,50.8421,56.3863,57.866
57,74,44.33,27.21,10.5525,10.6543,10.7509,10.915,11.0727,8.922,9.5,10.4692,10.3792,12.2672,13.9966,13.7383,12.0532,11.431,11.2513,12.937,14.8257,28.173,24.3615,26.0456,29.5565,26.564,26.5445,27.6518,29.4214,13.2103,8.6318,7.9661,7.0499,26.9963,25.4685,24.5507,23.5762,26.2551,43.9242,47.805,48.8004,42.1603,46.113,54.947,46.4337,50.8082,56.4006,57.8554
58,74,44.53,27.21,10.5525,10.6548,10.7516,10.9163,11.0686,8.9706,9.6107,10.5466,10.46,12.2951,13.9892,13.8036,12.1519,11.4531,11.2882,12.9758,14.8117,28.2425,24.5914,26.246,29.6493,26.6891,26.6879,27.9122,29.5627,13.1699,8.796,8.0773,7.0753,26.9994,25.4738,24.5563,23.5892,26.2968,43.8716,47.7709,48.8072,42.2001,46.147,54.928,46.4701,50.7754,56.4149,57.8447
59,74,44.73,27.21,10.5525,10.655,10.7524,10.9175,11.0645,9.0193,9.7193,10.6185,10.5398,12.3215,13.9783,13.8654,12.2457,11.4758,11.3267,13.0114,14.7963,28.3129,24.8173,26.4438,29.7354,26.8129,26.829,28.162,29.6984,13.1269,8.9585,8.1892,7.1032,27.0025,25.4803,24.562,23.6023,26.3393,43.8181,47.7379,48.8139,42.241,46.1821,54.9078,46.5076,50.7439,56.4279,57.8327
60,74,44.945,27.21,10.5525,10.6555,10.7531,10.9188,11.0605,9.0718,9.8332,10.6897,10.6249,12.3476,13.9628,13.9278,12.3411,11.501,11.3696,13.0462,14.7786,28.3886,25.055,26.6535,29.8211,26.9683,26.9789,28.42,29.839,13.0781,9.1307,8.3104,7.136,27.0062,25.4867,24.5682,23.6169,26.3854,43.7596,47.7017,48.8184,42.2857,46.2193,54.885,46.5472,50.7112,56.4409,57.8194
61,74,45.19,27.21,10.5525,10.6557,10.7538,10.92,11.0556,9.1315,9.9592,10.7628,10.7202,12.3752,13.9413,13.9947,12.443,11.5306,11.4199,13.0814,14.7569,28.475,25.3194,26.8877,29.9105,27.1284,27.1471,28.6988,29.9912,13.0189,9.323,8.4488,7.1767,27.0106,25.4949,24.5761,23.6349,26.506,43.6912,47.6633,48.8229,42.0517,46.263,54.8572,46.5944,50.675,56.4552,57.8035
62,74,45.465,27.21,10.5525,10.6562,10.7548,10.9213,11.0503,9.1986,10.0956,10.8349,10.8251,12.4038,13.9125,14.0642,12.5497,11.5649,11.4787,13.1158,14.73,28.5722,25.6073,27.1446,30.1442,27.307,27.3321,28.993,30.1518,12.948,9.5331,8.6045,7.2266,27.0155,25.5049,24.5852,23.6556,26.5689,43.6128,47.6205,48.8274,42.1089,46.312,54.8231,46.6491,50.6377,56.4695,57.7848
63,74,45.775,27.21,10.5527,10.6567,10.7556,10.9225,11.0447,9.2739,10.2422,10.9042,10.9409,12.4332,13.875,14.1359,12.66,11.605,11.5471,13.1478,14.6972,28.6823,25.9217,27.4248,30.2367,27.3554,27.5362,29.3011,30.3203,12.8639,9.7608,8.779,7.2883,27.0218,25.5161,24.596,23.6801,26.6406,43.5225,47.5744,48.8285,42.1739,46.3686,54.7815,46.7115,50.598,56.4838,57.7609
64,74,46.125,27.21,10.5527,10.6572,10.7566,10.9236,11.0383,9.3584,10.3981,10.9674,11.0918,12.4639,13.8275,14.2093,12.7727,11.6516,11.6266,13.1766,14.657,28.8054,26.2624,27.729,30.3252,27.5882,27.7596,29.6185,30.4947,12.7648,10.0047,8.9735,7.3643,27.0286,25.5302,24.6096,23.7096,26.7223,43.4174,47.5263,48.8285,42.2497,46.4327,54.731,46.7836,50.5573,56.4981,57.7316
65,74,46.52,27.21,10.5527,10.6577,10.7576,10.9246,11.0315,9.4527,10.5619,11.0211,11.2309,12.4952,13.769,14.2831,12.8865,11.7051,11.7188,13.1997,14.6081,28.9423,26.6283,28.1199,30.4056,27.7571,28.0042,29.9388,30.67,12.6472,10.2599,9.1885,7.458,27.0373,25.5466,24.6254,23.744,26.816,43.2966,47.4749,48.824,42.3383,46.5065,54.6706,46.8666,50.5177,56.5124,57.6971
66,74,46.97,27.21,10.5527,10.6584,10.7586,10.9253,11.0239,9.6202,10.7326,11.0615,11.3814,12.5275,13.6856,14.357,13.0567,11.7672,11.8256,13.0823,14.5484,29.0954,27.0218,28.4881,30.475,27.9978,28.2725,30.2555,30.8442,12.5067,10.5216,9.4237,7.5743,27.0473,25.5666,24.6447,23.7861,26.923,43.1572,47.4213,48.8151,42.4408,46.5923,54.5938,46.9639,50.4782,56.5241,57.6546
67,74,47.485,27.21,10.5529,10.6589,10.7595,10.9258,11.016,9.7444,10.6916,11.0839,11.5426,12.5607,13.5939,14.4296,13.1751,11.8376,11.9491,13.1291,14.4758,29.2654,27.4425,28.8798,30.527,28.2647,28.5643,30.5572,31.0101,12.3388,10.7774,9.6775,7.7187,27.0598,25.5914,24.6691,23.8377,27.0454,42.9936,47.3679,48.7993,42.5622,46.6921,54.4997,47.0786,50.4422,56.5345,57.6015
68,74,48.075,27.21,10.5529,10.6594,10.7605,10.9256,11.0074,9.8817,10.8548,11.0827,11.7121,12.5943,13.4851,14.4812,13.2881,11.9161,12.0897,13.1727,14.3891,29.4519,27.8865,28.963,30.5544,28.5597,28.8798,30.8286,31.1597,12.1387,11.0099,9.9438,7.8972,27.0747,25.6215,24.6998,23.9003,27.1865,42.803,47.3155,48.7735,42.7045,46.8073,54.3831,46.603,50.412,56.5397,57.5352
69,74,48.75,27.21,10.5529,10.6602,10.7613,10.9248,10.9983,10.0312,11.0041,11.0536,11.8851,12.6265,13.3578,14.5631,13.3913,12.0009,12.2477,13.2122,14.2874,29.652,28.3461,29.3207,30.5495,28.8818,29.2149,31.0494,31.2819,11.9024,11.195,10.2022,8.1153,27.0934,25.6592,24.738,23.9769,27.3466,42.5828,47.2665,48.7353,42.872,46.9401,54.2368,46.7319,50.3922,56.541,57.4545
70,74,49.52,27.21,10.5529,10.6604,10.7618,10.9228,10.9886,10.1907,11.1554,10.9934,12.0557,12.9108,13.2469,14.6398,13.4779,12.4261,12.4206,13.2475,14.1701,29.863,28.8525,29.6629,30.5038,29.227,29.5606,31.6267,31.3627,11.6288,11.2955,10.4345,8.3767,27.1159,25.7048,24.7864,24.0704,27.5267,42.3286,47.2241,48.6803,43.0679,47.0916,54.0585,46.8807,50.3841,56.5319,57.3553
71,74,50.4,27.21,10.5532,10.6609,10.7618,10.9198,10.979,10.3572,11.2929,11.3338,12.2173,12.9686,13.0889,14.708,13.5458,12.5593,12.6062,13.2786,14.0383,30.0797,29.3653,29.9753,30.4091,29.5906,29.7197,31.7697,31.3909,11.3223,11.2718,10.6034,8.6827,27.144,25.7611,24.8476,24.1843,27.7277,42.0362,47.1926,48.6031,43.2966,47.2654,53.8398,47.0504,50.3946,56.5124,57.234
72,74,51.41,27.21,10.5532,10.6611,10.7613,10.9153,10.9692,10.5272,11.4126,11.2697,12.4123,13.0216,12.9135,14.765,13.7051,12.6895,12.9638,13.3074,13.8926,30.2945,29.872,30.2408,30.2568,29.9657,30.0375,31.8107,31.3512,11.0165,11.1228,10.6501,9.0272,27.1778,25.83,24.9261,24.3239,27.9501,41.7017,47.1741,48.498,43.5636,47.4618,53.5703,47.2448,50.4259,56.4747,57.0865
73,74,52.57,27.21,10.5532,10.6611,10.76,10.909,10.9591,10.6958,11.5105,11.6419,12.5041,13.0651,12.722,14.1125,13.763,12.8093,13.1915,13.3344,13.7358,30.4996,30.3587,30.4427,30.0403,30.3406,30.3252,31.7303,31.2308,10.7158,10.8434,10.5355,9.3872,27.2203,25.9152,25.0256,24.4937,28.1932,41.3194,47.1719,48.3575,43.8747,47.683,53.2444,47.4639,50.4828,56.4136,56.9067
74,74,53.9,27.21,10.5532,10.6607,10.7578,10.9002,10.9492,10.8558,11.524,11.5676,12.6291,13.2228,12.8568,13.9722,13.7957,13.2058,13.3849,13.3611,13.5714,30.6834,30.808,30.5635,29.7559,30.699,30.5635,31.5162,31.0187,10.357,10.5214,10.2436,9.7334,27.2724,26.0192,25.1515,24.6992,28.4527,40.8878,47.1872,48.173,44.2327,47.9274,52.8523,47.7083,50.5654,56.3214,56.691
75,74,55.425,27.21,10.5532,10.6597,10.7543,10.8891,11.2097,11.001,11.5455,11.469,12.8104,13.2609,12.6728,13.8872,13.8008,13.3418,13.5911,13.4655,13.6224,30.8336,31.3743,30.5917,29.4025,31.0216,30.7301,31.1648,30.7082,10.1198,10.2208,10.097,10.0084,27.3359,26.1447,25.3089,24.945,28.7252,40.4049,47.2219,47.9362,44.6389,48.1919,52.387,47.9749,50.6715,56.1893,56.437
76,74,57.175,27.21,10.5532,10.658,10.7494,10.8754,11.2216,11.1254,11.536,11.3486,12.8799,13.2768,12.4854,13.846,13.2441,13.446,13.7773,13.504,13.4894,30.9402,31.7346,30.5235,28.983,31.2891,30.8073,30.6806,30.2987,10.0963,10.0917,10.0963,10.0963,27.4128,26.2962,25.5037,25.2339,29.0037,39.8698,47.272,47.6402,45.0956,48.4734,51.847,48.2596,50.7988,56.0059,56.1389
77,74,59.185,27.21,10.5532,10.6553,10.7425,10.8586,11.2329,11.2242,11.4972,11.2097,12.9102,13.8533,13.088,12.7023,13.1803,13.5124,13.9355,13.5814,13.3636,30.9944,32.015,30.3608,29.2108,31.4836,30.7818,30.0804,29.7943,10.0963,10.0963,10.0963,10.0963,27.5058,26.4755,25.7403,25.569,29.2795,39.2838,47.3341,47.2785,45.5978,48.7656,51.2287,48.5572,50.9347,55.7627,55.7974
78,74,61.495,27.21,10.5529,10.6516,10.7331,10.8389,11.2423,11.2942,11.4935,11.2786,13.1442,13.8626,13.6488,12.6329,13.0937,13.6212,14.0606,13.6466,13.2481,30.0603,32.2058,30.1137,28.7564,31.5918,30.6481,29.3869,29.2095,10.0963,10.0963,10.0963,10.0963,27.6168,26.6848,26.0216,25.9486,29.5436,38.6522,47.4006,46.8504,46.1385,49.0584,50.5387,48.8578,51.0697,55.4541,55.4133
79,74,64.15,27.21,10.5527,10.6467,10.7215,10.8159,11.2472,11.3539,11.4197,11.2729,13.18,13.3824,13.5964,12.5226,13.2429,13.9728,13.8856,13.7127,13.2615,29.8967,32.3053,28.9104,29.7381,31.6063,30.4112,28.6308,28.565,10.0963,10.0963,10.0963,10.0963,27.7475,26.9236,26.3466,26.366,29.7854,37.9843,47.4628,46.359,46.705,49.3417,49.7902,49.15,51.1863,55.0787,54.9925
80,74,67.2,27.21,10.5522,10.6401,10.7074,11.1834,11.2456,11.2469,11.3301,11.1618,11.7794,13.4717,13.5723,12.1684,13.1055,13.9834,13.9941,14.225,13.1796,29.6814,32.3179,28.4901,29.9188,31.53,30.0853,27.8467,27.8871,10.0963,10.0963,10.0963,10.0963,27.8968,27.1903,26.71,26.8098,29.9967,37.297,47.5131,45.8167,47.6457,49.6037,49.002,49.419,51.2724,54.6429,54.5411
81,74,70.7,27.21,10.5515,10.6322,10.6911,11.1705,11.2361,10.6239,11.7312,11.3017,11.6074,13.1587,12.6533,12.0169,13.8667,13.9587,14.0742,14.3477,13.1748,29.4262,32.2555,29.3822,29.5219,30.1109,29.6937,27.0697,29.3849,10.0963,10.0963,10.0963,10.0963,28.0636,27.4786,27.1009,27.2624,30.1699,36.6086,47.5416,45.2432,48.2363,49.8338,48.2018,49.6517,51.3173,54.1631,54.0746
82,74,74.72,27.21,10.5505,10.6224,10.6727,11.1546,11.218,10.5629,11.6304,11.545,11.502,13.1587,12.5989,11.8183,13.9019,13.9599,14.2244,13.9992,13.1224,29.1483,32.1361,29.0585,29.1161,29.852,29.264,26.3308,28.9697,10.0963,10.0963,10.0963,10.0963,28.2438,27.7795,27.5032,27.7041,30.3022,35.9421,47.5438,44.6626,48.787,50.0258,47.4202,49.8372,51.3173,53.6616,53.6048
83,74,79.34,27.21,10.5495,10.6114,11.0908,11.1359,11.1922,10.4975,11.5887,11.5735,11.5341,13.1212,12.89,11.6666,13.8769,14.3874,14.2572,14.9095,13.7348,29.0291,31.9789,28.7491,29.7361,30.0396,28.8273,27.655,28.5854,10.0963,10.0963,10.0963,10.0963,28.4324,28.0817,27.898,28.1128,30.3944,35.3203,47.5164,44.1015,49.2735,50.1723,46.6868,49.9659,51.2759,53.1684,53.1488
84,74,84.65,27.21,10.5481,10.5997,11.0778,11.1151,11.2918,10.3467,11.4972,12.3516,11.6752,13.2039,13.4352,12.5818,12.7648,14.9329,14.1819,14.9973,13.7513,28.7703,31.8041,28.4691,29.6117,27.4368,28.4809,27.1296,28.2451,10.0963,10.0963,10.0963,10.0963,28.6196,28.3716,28.2647,28.4704,30.4505,34.7651,47.465,43.5867,49.6757,50.2752,46.0314,50.0384,51.204,52.7113,52.7247
85,74,90.755,27.21,10.5464,11.0416,11.0638,11.0929,11.2604,10.226,11.0163,12.2966,11.3275,12.8755,13.6969,12.6108,13.1772,14.9742,14.7063,15.0374,13.7678,28.536,33.1836,28.2282,29.5015,26.621,26.2987,30.4245,27.9572,10.0963,10.0963,10.0963,10.0963,28.7981,28.6348,28.5847,28.763,30.4778,34.2937,47.3929,43.1404,49.9866,50.3366,45.4741,50.058,51.1145,52.3123,52.3484
86,74,97.77,27.21,10.5447,11.0333,11.0498,11.0709,10.4668,10.1738,10.9513,12.7029,11.2537,10.9039,13.603,13.6614,12.861,15.3467,14.4319,14.5049,13.7827,28.3363,30.6037,30.7216,29.3808,26.3684,25.9366,30.2401,27.7258,10.0963,10.0963,10.0963,10.0963,28.957,28.8592,28.8452,28.9864,30.4841,34.467,47.3123,43.1672,49.6391,50.3656,45.0281,50.0373,51.0204,51.9869,52.0312
1,75,2.655,27.01,11.1904,10.7776,10.7489,10.6852,10.6806,10.0747,8.8329,9.6994,10.0033,10.2502,8.636,10.5658,10.6178,11.2643,10.2573,10.3158,11.0985,28.0837,27.3668,26.3453,19.388,23.4722,26.0954,26.0402,24.097,10.0963,10.0963,10.0963,10.0963,28.2569,27.782,27.404,27.3832,28.8877,34.3419,45.5946,43.658,47.4093,48.5908,46.1715,50.9019,49.8946,51.0592,52.3328
